,wind,solar,price
2024-03-23 20:00:00+00:00,0.444,9.36e-06,109.1
2024-03-23 21:00:00+00:00,0.4277,8.64e-06,95.8
2024-03-23 22:00:00+00:00,0.402,2.46e-05,95.75
2024-03-23 23:00:00+00:00,0.3496,1.746e-05,75.7
2024-03-24 00:00:00+00:00,0.3118,8.4e-06,78.2
2024-03-24 01:00:00+00:00,0.07153,3.2e-06,112.94
2024-03-24 02:00:00+00:00,0.01573,7.15e-06,124.25
2024-03-24 03:00:00+00:00,0.04367,1.9e-06,111.0
2024-03-24 04:00:00+00:00,0.04877,5.1e-06,127.8
2024-03-24 05:00:00+00:00,0.05765,1.204e-05,139.5
2024-03-24 06:00:00+00:00,0.05414,0.0007586,106.06
2024-03-24 07:00:00+00:00,0.0401,0.04208,91.06
2024-03-24 08:00:00+00:00,0.0283,0.1394,91.0
2024-03-24 09:00:00+00:00,0.05035,0.1654,80.56
2024-03-24 10:00:00+00:00,0.014885,0.2896,87.2
2024-03-24 11:00:00+00:00,0.01556,0.3457,103.94
2024-03-24 12:00:00+00:00,0.003803,0.381,125.0
2024-03-24 13:00:00+00:00,0.05325,0.348,104.94
2024-03-24 14:00:00+00:00,0.00434,0.3188,118.9
2024-03-24 15:00:00+00:00,0.003944,0.2935,109.56
2024-03-24 16:00:00+00:00,0.05927,0.187,118.0
2024-03-24 17:00:00+00:00,0.0985,0.08405,115.56
2024-03-24 18:00:00+00:00,0.00834,0.01114,117.9
2024-03-24 19:00:00+00:00,0.00605,2.27e-05,138.4
2024-03-24 20:00:00+00:00,0.03888,5.51e-05,126.75
2024-03-24 21:00:00+00:00,0.02667,5.513e-05,106.6
2024-03-24 22:00:00+00:00,0.02017,4.774e-05,93.94
2024-03-24 23:00:00+00:00,0.02452,2.49e-05,109.94
2024-03-25 00:00:00+00:00,0.04248,1.54e-05,105.2
2024-03-25 01:00:00+00:00,0.00609,1.943e-05,114.7
2024-03-25 02:00:00+00:00,0.0961,1.91e-05,115.5
2024-03-25 03:00:00+00:00,0.08295,1.64e-05,113.7
2024-03-25 04:00:00+00:00,0.06464,1.98e-05,123.6
2024-03-25 05:00:00+00:00,0.003145,1.98e-05,121.1
2024-03-25 06:00:00+00:00,0.03506,0.001557,123.25
2024-03-25 07:00:00+00:00,0.0211,0.05283,139.9
2024-03-25 08:00:00+00:00,0.04184,0.1918,121.4
2024-03-25 09:00:00+00:00,0.03635,0.2834,126.9
2024-03-25 10:00:00+00:00,0.04605,0.432,114.7
2024-03-25 11:00:00+00:00,0.02902,0.494,106.44
2024-03-25 12:00:00+00:00,0.01569,0.4963,107.1
2024-03-25 13:00:00+00:00,0.03775,0.5186,117.94
2024-03-25 14:00:00+00:00,0.03766,0.4734,112.8
2024-03-25 15:00:00+00:00,0.01209,0.489,114.1
2024-03-25 16:00:00+00:00,0.0496,0.2725,116.7
2024-03-25 17:00:00+00:00,0.05707,0.09875,133.5
2024-03-25 18:00:00+00:00,0.0968,0.00815,149.2
2024-03-25 19:00:00+00:00,0.10846,1.156e-05,141.2
2024-03-25 20:00:00+00:00,0.133,1.5e-05,127.6
2024-03-25 21:00:00+00:00,0.1805,1.91e-05,103.5
2024-03-25 22:00:00+00:00,0.3435,1.705e-05,89.4
2024-03-25 23:00:00+00:00,0.4084,5.7e-06,86.7
2024-03-26 00:00:00+00:00,0.408,0.0,64.6
2024-03-26 01:00:00+00:00,0.4082,0.0,65.44
2024-03-26 02:00:00+00:00,0.439,1.55e-06,58.25
2024-03-26 03:00:00+00:00,0.4592,8e-06,65.3
2024-03-26 04:00:00+00:00,0.6436,7.7e-06,64.7
2024-03-26 05:00:00+00:00,0.647,5.54e-06,100.3
2024-03-26 06:00:00+00:00,0.7905,8.85e-05,99.4
2024-03-26 07:00:00+00:00,0.756,0.02872,105.94
2024-03-26 08:00:00+00:00,0.719,0.0968,99.7
2024-03-26 09:00:00+00:00,0.635,0.0805,94.6
2024-03-26 10:00:00+00:00,0.604,0.2224,81.2
2024-03-26 11:00:00+00:00,0.579,0.2644,44.97
2024-03-26 12:00:00+00:00,0.484,0.2969,38.22
2024-03-26 13:00:00+00:00,0.371,0.378,41.7
2024-03-26 14:00:00+00:00,0.266,0.3794,63.47
2024-03-26 15:00:00+00:00,0.2551,0.3484,66.3
2024-03-26 16:00:00+00:00,0.352,0.2642,67.4
2024-03-26 17:00:00+00:00,0.416,0.1583,52.53
2024-03-26 18:00:00+00:00,0.4338,0.01458,66.5
2024-03-26 19:00:00+00:00,0.4463,3.07e-05,83.25
2024-03-26 20:00:00+00:00,0.4639,6.837e-05,75.8
2024-03-26 21:00:00+00:00,0.4294,7.063e-05,78.1
2024-03-26 22:00:00+00:00,0.4768,5.12e-05,101.0
2024-03-26 23:00:00+00:00,0.524,5.16e-05,79.7
2024-03-27 00:00:00+00:00,0.524,1.955e-05,88.2
2024-03-27 01:00:00+00:00,0.639,1.95e-05,77.3
2024-03-27 02:00:00+00:00,0.611,2.33e-05,89.5
2024-03-27 03:00:00+00:00,0.584,2.694e-05,71.6
2024-03-27 04:00:00+00:00,0.4944,1.395e-05,68.8
2024-03-27 05:00:00+00:00,0.482,1.54e-05,76.7
2024-03-27 06:00:00+00:00,0.4841,0.001648,64.9
2024-03-27 07:00:00+00:00,0.4717,0.0614,52.22
2024-03-27 08:00:00+00:00,0.4678,0.134,45.25
2024-03-27 09:00:00+00:00,0.4531,0.0984,62.66
2024-03-27 10:00:00+00:00,0.3809,0.228,57.84
2024-03-27 11:00:00+00:00,0.3342,0.2383,75.7
2024-03-27 12:00:00+00:00,0.2761,0.3013,52.5
2024-03-27 13:00:00+00:00,0.25,0.4197,42.94
2024-03-27 14:00:00+00:00,0.2595,0.3923,46.8
2024-03-27 15:00:00+00:00,0.2666,0.3274,31.88
2024-03-27 16:00:00+00:00,0.32,0.2742,50.88
2024-03-27 17:00:00+00:00,0.3706,0.1669,72.3
2024-03-27 18:00:00+00:00,0.344,0.014725,106.2
2024-03-27 19:00:00+00:00,0.331,3.22e-05,128.2
2024-03-27 20:00:00+00:00,0.299,6.34e-05,114.44
2024-03-27 21:00:00+00:00,0.2932,5.835e-05,115.56
2024-03-27 22:00:00+00:00,0.2493,3.52e-05,119.4
2024-03-27 23:00:00+00:00,0.1946,2.32e-05,126.8
2024-03-28 00:00:00+00:00,0.11523,2.2e-06,140.2
2024-03-28 01:00:00+00:00,0.1392,3.6e-07,133.1
2024-03-28 02:00:00+00:00,0.2568,7.4e-06,99.0
2024-03-28 03:00:00+00:00,0.2161,7.8e-06,98.6
2024-03-28 04:00:00+00:00,0.2456,5.6e-06,94.94
2024-03-28 05:00:00+00:00,0.2917,1.11e-05,98.0
2024-03-28 06:00:00+00:00,0.307,0.001887,89.75
2024-03-28 07:00:00+00:00,0.3167,0.05588,73.1
2024-03-28 08:00:00+00:00,0.3293,0.1741,80.06
2024-03-28 09:00:00+00:00,0.398,0.2181,86.2
2024-03-28 10:00:00+00:00,0.4114,0.3396,78.75
2024-03-28 11:00:00+00:00,0.3767,0.376,82.0
2024-03-28 12:00:00+00:00,0.37,0.4343,-2.0
2024-03-28 13:00:00+00:00,0.3445,0.5225,-2.0
2024-03-28 14:00:00+00:00,0.2896,0.386,-2.0
2024-03-28 15:00:00+00:00,0.2864,0.3323,-2.0
2024-03-28 16:00:00+00:00,0.2866,0.264,-2.0
2024-03-28 17:00:00+00:00,0.411,0.1387,-2.0
2024-03-28 18:00:00+00:00,0.454,0.01068,17.58
2024-03-28 19:00:00+00:00,0.5,1.436e-05,124.8
2024-03-28 20:00:00+00:00,0.508,5.51e-05,120.75
2024-03-28 21:00:00+00:00,0.5215,6.09e-05,94.9
2024-03-28 22:00:00+00:00,0.572,3e-05,89.56
2024-03-28 23:00:00+00:00,0.5303,3.51e-05,83.8
2024-03-29 00:00:00+00:00,0.5264,1.88e-05,56.94
2024-03-29 01:00:00+00:00,0.451,2.044e-05,61.44
2024-03-29 02:00:00+00:00,0.4492,1.925e-05,76.9
2024-03-29 03:00:00+00:00,0.39,1.997e-05,65.6
2024-03-29 04:00:00+00:00,0.3892,5.84e-06,61.6
2024-03-29 05:00:00+00:00,0.3328,6.9e-06,63.94
2024-03-29 06:00:00+00:00,0.2905,0.001594,86.56
2024-03-29 07:00:00+00:00,0.2263,0.0613,108.3
2024-03-29 08:00:00+00:00,0.2122,0.1925,96.4
2024-03-29 09:00:00+00:00,0.2284,0.312,71.2
2024-03-29 10:00:00+00:00,0.2169,0.3645,69.0
2024-03-29 11:00:00+00:00,0.2747,0.4282,-2.0
2024-03-29 12:00:00+00:00,0.3828,0.4282,58.72
2024-03-29 13:00:00+00:00,0.3242,0.4858,46.56
2024-03-29 14:00:00+00:00,0.3542,0.325,47.28
2024-03-29 15:00:00+00:00,0.3252,0.2942,59.53
2024-03-29 16:00:00+00:00,0.2615,0.293,64.2
2024-03-29 17:00:00+00:00,0.2583,0.133,86.06
2024-03-29 18:00:00+00:00,0.254,0.009346,100.2
2024-03-29 19:00:00+00:00,0.2292,2.13e-05,108.06
2024-03-29 20:00:00+00:00,0.2615,5.037e-05,86.44
2024-03-29 21:00:00+00:00,0.299,5.48e-05,93.0
2024-03-29 22:00:00+00:00,0.327,3.4e-05,78.2
2024-03-29 23:00:00+00:00,0.502,2.59e-05,58.6
2024-03-30 00:00:00+00:00,0.4746,6.3e-06,57.62
2024-03-30 01:00:00+00:00,0.431,1.1e-06,61.62
2024-03-30 02:00:00+00:00,0.4194,9.95e-06,57.8
2024-03-30 03:00:00+00:00,0.3442,1.633e-05,81.0
2024-03-30 04:00:00+00:00,0.3003,7.8e-06,61.38
2024-03-30 05:00:00+00:00,0.2979,1.335e-05,52.4
2024-03-30 06:00:00+00:00,0.3616,0.002018,42.25
2024-03-30 07:00:00+00:00,0.3643,0.04773,22.44
2024-03-30 08:00:00+00:00,0.3591,0.15,28.5
2024-03-30 09:00:00+00:00,0.3506,0.2491,18.58
2024-03-30 10:00:00+00:00,0.2908,0.35,17.55
2024-03-30 11:00:00+00:00,0.3022,0.4294,8.12
2024-03-30 12:00:00+00:00,0.3555,0.456,-2.0
2024-03-30 13:00:00+00:00,0.2742,0.4697,-2.0
2024-03-30 14:00:00+00:00,0.2917,0.4075,4.953
2024-03-30 15:00:00+00:00,0.2286,0.3713,-2.0
2024-03-30 16:00:00+00:00,0.1671,0.3225,18.66
2024-03-30 17:00:00+00:00,0.1897,0.1274,61.62
2024-03-30 18:00:00+00:00,0.155,0.007305,82.3
2024-03-30 19:00:00+00:00,0.08124,1.54e-05,103.3
2024-03-30 20:00:00+00:00,0.06287,3.86e-05,100.4
2024-03-30 21:00:00+00:00,0.0008235,3.797e-05,117.3
2024-03-30 22:00:00+00:00,0.02014,2.98e-05,116.4
2024-03-30 23:00:00+00:00,0.012596,1.913e-05,97.6
2024-03-31 00:00:00+00:00,0.00792,1.31e-05,99.8
2024-03-31 01:00:00+00:00,0.0351,1.52e-05,107.8
2024-03-31 02:00:00+00:00,0.00597,2.164e-05,89.2
2024-03-31 03:00:00+00:00,0.002644,2.277e-05,71.44
2024-03-31 04:00:00+00:00,0.003956,1.9e-05,55.44
2024-03-31 05:00:00+00:00,0.01593,3.23e-05,40.53
2024-03-31 06:00:00+00:00,0.006824,0.006424,34.25
2024-03-31 07:00:00+00:00,0.02855,0.1062,31.62
2024-03-31 08:00:00+00:00,0.0218,0.2898,21.02
2024-03-31 09:00:00+00:00,0.01452,0.418,30.34
2024-03-31 10:00:00+00:00,0.00785,0.5093,12.34
2024-03-31 11:00:00+00:00,0.02095,0.5405,16.94
2024-03-31 12:00:00+00:00,0.0377,0.4692,22.4
2024-03-31 13:00:00+00:00,0.01723,0.4453,31.98
2024-03-31 14:00:00+00:00,0.01218,0.3535,52.53
2024-03-31 15:00:00+00:00,0.012596,0.3337,51.88
2024-03-31 16:00:00+00:00,0.005295,0.2644,56.88
2024-03-31 17:00:00+00:00,0.0536,0.09045,85.94
2024-03-31 18:00:00+00:00,0.01442,0.002571,116.8
2024-03-31 19:00:00+00:00,0.00896,0.0,114.3
2024-03-31 20:00:00+00:00,0.003435,1.645e-05,97.75
2024-03-31 21:00:00+00:00,0.005898,0.0,112.8
2024-03-31 22:00:00+00:00,0.1013,1.62e-05,110.94
2024-03-31 23:00:00+00:00,0.0431,0.0,102.9
2024-04-01 00:00:00+00:00,0.0373,0.0,79.5
2024-04-01 01:00:00+00:00,0.0569,0.0,76.2
2024-04-01 02:00:00+00:00,0.07916,1.2e-06,64.6
2024-04-01 03:00:00+00:00,0.09235,7.1e-06,87.7
2024-04-01 04:00:00+00:00,0.1168,3.8e-06,66.1
2024-04-01 05:00:00+00:00,0.1538,0.0005956,68.44
2024-04-01 06:00:00+00:00,0.0794,0.0488,67.56
2024-04-01 07:00:00+00:00,0.07275,0.1681,57.1
2024-04-01 08:00:00+00:00,0.0742,0.303,50.72
2024-04-01 09:00:00+00:00,0.08923,0.4707,23.58
2024-04-01 10:00:00+00:00,0.1163,0.512,12.984
2024-04-01 11:00:00+00:00,0.1476,0.4998,13.13
2024-04-01 12:00:00+00:00,0.1833,0.3855,21.56
2024-04-01 13:00:00+00:00,0.2144,0.3545,19.95
2024-04-01 14:00:00+00:00,0.256,0.3215,30.23
2024-04-01 15:00:00+00:00,0.256,0.3032,29.08
2024-04-01 16:00:00+00:00,0.1908,0.2612,40.12
2024-04-01 17:00:00+00:00,0.1539,0.1614,72.9
2024-04-01 18:00:00+00:00,0.1646,0.03117,93.6
2024-04-01 19:00:00+00:00,0.221,9.6e-05,91.5
2024-04-01 20:00:00+00:00,0.2524,5.61e-05,96.4
2024-04-01 21:00:00+00:00,0.2893,2.34e-05,77.5
2024-04-01 22:00:00+00:00,0.3079,2.6e-05,81.7
2024-04-01 23:00:00+00:00,0.3115,0.0,69.8
2024-04-02 00:00:00+00:00,0.3005,3.3e-06,66.5
2024-04-02 01:00:00+00:00,0.2837,7.3e-06,49.28
2024-04-02 02:00:00+00:00,0.2908,8.17e-06,41.34
2024-04-02 03:00:00+00:00,0.3186,1.02e-05,42.06
2024-04-02 04:00:00+00:00,0.3652,1.04e-05,42.06
2024-04-02 05:00:00+00:00,0.3682,0.0009384,50.62
2024-04-02 06:00:00+00:00,0.4895,0.05487,46.6
2024-04-02 07:00:00+00:00,0.376,0.2169,-2.0
2024-04-02 08:00:00+00:00,0.3442,0.4092,22.08
2024-04-02 09:00:00+00:00,0.238,0.523,15.88
2024-04-02 10:00:00+00:00,0.232,0.586,16.55
2024-04-02 11:00:00+00:00,0.2727,0.6104,28.2
2024-04-02 12:00:00+00:00,0.3257,0.4866,30.81
2024-04-02 13:00:00+00:00,0.3193,0.4575,28.88
2024-04-02 14:00:00+00:00,0.3901,0.4458,17.55
2024-04-02 15:00:00+00:00,0.3787,0.3406,26.27
2024-04-02 16:00:00+00:00,0.3784,0.2695,54.03
2024-04-02 17:00:00+00:00,0.3584,0.1843,58.03
2024-04-02 18:00:00+00:00,0.364,0.0391,87.6
2024-04-02 19:00:00+00:00,0.3655,0.0002273,67.75
2024-04-02 20:00:00+00:00,0.346,3.356e-05,50.3
2024-04-02 21:00:00+00:00,0.338,2.26e-05,60.34
2024-04-02 22:00:00+00:00,0.3582,1.967e-05,31.23
2024-04-02 23:00:00+00:00,0.3313,0.0,15.91
2024-04-03 00:00:00+00:00,0.3262,1.8e-06,12.63
2024-04-03 01:00:00+00:00,0.368,2.26e-06,6.13
2024-04-03 02:00:00+00:00,0.4077,4.77e-06,16.2
2024-04-03 03:00:00+00:00,0.3691,3.8e-06,14.695
2024-04-03 04:00:00+00:00,0.353,5.2e-06,30.28
2024-04-03 05:00:00+00:00,0.3076,0.000662,38.7
2024-04-03 06:00:00+00:00,0.3362,0.04425,46.6
2024-04-03 07:00:00+00:00,0.2585,0.1838,27.94
2024-04-03 08:00:00+00:00,0.2059,0.3977,4.227
2024-04-03 09:00:00+00:00,0.1616,0.605,5.55
2024-04-03 10:00:00+00:00,0.1746,0.683,2.611
2024-04-03 11:00:00+00:00,0.1892,0.6885,-2.0
2024-04-03 12:00:00+00:00,0.2196,0.605,-2.0
2024-04-03 13:00:00+00:00,0.2432,0.6045,-0.676
2024-04-03 14:00:00+00:00,0.2737,0.5337,13.516
2024-04-03 15:00:00+00:00,0.3188,0.461,24.39
2024-04-03 16:00:00+00:00,0.367,0.3142,30.16
2024-04-03 17:00:00+00:00,0.3315,0.1877,39.47
2024-04-03 18:00:00+00:00,0.3555,0.03107,47.9
2024-04-03 19:00:00+00:00,0.4,0.0,47.2
2024-04-03 20:00:00+00:00,0.4592,3.356e-05,43.5
2024-04-03 21:00:00+00:00,0.3982,2.18e-05,49.06
2024-04-03 22:00:00+00:00,0.4048,1.16e-05,50.3
2024-04-03 23:00:00+00:00,0.4773,0.0,41.44
2024-04-04 00:00:00+00:00,0.495,9.9e-06,19.75
2024-04-04 01:00:00+00:00,0.483,1.156e-05,14.13
2024-04-04 02:00:00+00:00,0.4766,1.943e-05,20.12
2024-04-04 03:00:00+00:00,0.4119,1.895e-05,20.23
2024-04-04 04:00:00+00:00,0.4182,1.88e-05,45.72
2024-04-04 05:00:00+00:00,0.4094,0.0008607,68.44
2024-04-04 06:00:00+00:00,0.336,0.04227,79.75
2024-04-04 07:00:00+00:00,0.2927,0.164,53.62
2024-04-04 08:00:00+00:00,0.2476,0.3743,45.2
2024-04-04 09:00:00+00:00,0.1469,0.5977,29.5
2024-04-04 10:00:00+00:00,0.1327,0.657,6.64
2024-04-04 11:00:00+00:00,0.1385,0.717,11.19
2024-04-04 12:00:00+00:00,0.1321,0.786,-2.0
2024-04-04 13:00:00+00:00,0.1909,0.786,0.3203
2024-04-04 14:00:00+00:00,0.2286,0.7446,7.82
2024-04-04 15:00:00+00:00,0.2976,0.5537,24.42
2024-04-04 16:00:00+00:00,0.3235,0.3657,43.47
2024-04-04 17:00:00+00:00,0.2937,0.1786,76.25
2024-04-04 18:00:00+00:00,0.324,0.04385,86.0
2024-04-04 19:00:00+00:00,0.372,0.0007377,70.4
2024-04-04 20:00:00+00:00,0.3958,7.975e-05,72.75
2024-04-04 21:00:00+00:00,0.2866,2.724e-05,77.8
2024-04-04 22:00:00+00:00,0.2988,1.6e-05,57.6
2024-04-04 23:00:00+00:00,0.3057,3.46e-06,71.4
2024-04-05 00:00:00+00:00,0.3127,1.39e-05,57.1
2024-04-05 01:00:00+00:00,0.361,1.65e-05,64.2
2024-04-05 02:00:00+00:00,0.3706,1.645e-05,55.2
2024-04-05 03:00:00+00:00,0.3735,1.514e-05,51.53
2024-04-05 04:00:00+00:00,0.339,1.955e-05,67.7
2024-04-05 05:00:00+00:00,0.3357,0.001066,69.3
2024-04-05 06:00:00+00:00,0.2773,0.05533,62.78
2024-04-05 07:00:00+00:00,0.2498,0.21,51.84
2024-04-05 08:00:00+00:00,0.1874,0.4272,14.58
2024-04-05 09:00:00+00:00,0.1595,0.604,20.1
2024-04-05 10:00:00+00:00,0.1746,0.651,4.613
2024-04-05 11:00:00+00:00,0.0601,0.6685,8.65
2024-04-05 12:00:00+00:00,0.03818,0.729,-2.0
2024-04-05 13:00:00+00:00,0.04257,0.7734,-2.0
2024-04-05 14:00:00+00:00,0.03708,0.681,-2.0
2024-04-05 15:00:00+00:00,0.04883,0.6035,-2.0
2024-04-05 16:00:00+00:00,0.0072,0.429,23.81
2024-04-05 17:00:00+00:00,0.02791,0.19,72.2
2024-04-05 18:00:00+00:00,0.02635,0.04315,79.44
2024-04-05 19:00:00+00:00,0.01894,0.0008106,100.7
2024-04-05 20:00:00+00:00,0.04227,7.856e-05,84.6
2024-04-05 21:00:00+00:00,0.0715,2.81e-05,87.5
2024-04-05 22:00:00+00:00,0.05786,1.43e-05,67.2
2024-04-05 23:00:00+00:00,0.08826,0.0,92.5
2024-04-06 00:00:00+00:00,0.1096,1.49e-05,83.5
2024-04-06 01:00:00+00:00,0.1466,2.05e-05,50.75
2024-04-06 02:00:00+00:00,0.1779,1.94e-05,33.5
2024-04-06 03:00:00+00:00,0.1602,2.15e-05,34.56
2024-04-06 04:00:00+00:00,0.1635,2.41e-05,44.66
2024-04-06 05:00:00+00:00,0.11914,0.001092,61.78
2024-04-06 06:00:00+00:00,0.1493,0.06226,41.9
2024-04-06 07:00:00+00:00,0.1265,0.254,12.69
2024-04-06 08:00:00+00:00,0.1289,0.484,-2.0
2024-04-06 09:00:00+00:00,0.11395,0.6724,-2.0
2024-04-06 10:00:00+00:00,0.1158,0.7695,-2.0
2024-04-06 11:00:00+00:00,0.1368,0.806,-2.0
2024-04-06 12:00:00+00:00,0.1569,0.816,-2.0
2024-04-06 13:00:00+00:00,0.1699,0.8037,-2.0
2024-04-06 14:00:00+00:00,0.1857,0.767,-2.0
2024-04-06 15:00:00+00:00,0.2404,0.679,-2.0
2024-04-06 16:00:00+00:00,0.2756,0.5103,-2.0
2024-04-06 17:00:00+00:00,0.3325,0.2847,-2.0
2024-04-06 18:00:00+00:00,0.3909,0.0658,21.38
2024-04-06 19:00:00+00:00,0.3958,0.001245,40.66
2024-04-06 20:00:00+00:00,0.471,0.0001631,37.53
2024-04-06 21:00:00+00:00,0.4712,4.953e-05,6.047
2024-04-06 22:00:00+00:00,0.4578,4.83e-05,131.8
2024-04-06 23:00:00+00:00,0.392,1.11e-05,102.44
2024-04-07 00:00:00+00:00,0.3845,1.69e-05,108.5
2024-04-07 01:00:00+00:00,0.2874,2.825e-05,109.0
2024-04-07 02:00:00+00:00,0.2822,2.456e-05,116.25
2024-04-07 03:00:00+00:00,0.2338,2.545e-05,54.7
2024-04-07 04:00:00+00:00,0.0743,2.49e-05,67.4
2024-04-07 05:00:00+00:00,0.0535,0.001405,70.4
2024-04-07 06:00:00+00:00,0.04825,0.0732,78.0
2024-04-07 07:00:00+00:00,0.1197,0.2922,27.19
2024-04-07 08:00:00+00:00,0.1052,0.512,-2.0
2024-04-07 09:00:00+00:00,0.10657,0.6724,-2.0
2024-04-07 10:00:00+00:00,0.1125,0.7695,-2.0
2024-04-07 11:00:00+00:00,0.0734,0.806,-2.0
2024-04-07 12:00:00+00:00,0.10364,0.803,-2.0
2024-04-07 13:00:00+00:00,0.1346,0.7266,-2.0
2024-04-07 14:00:00+00:00,0.1613,0.641,-2.0
2024-04-07 15:00:00+00:00,0.3179,0.566,-2.0
2024-04-07 16:00:00+00:00,0.3438,0.387,-2.0
2024-04-07 17:00:00+00:00,0.321,0.2106,-2.0
2024-04-07 18:00:00+00:00,0.3064,0.0469,7.715
2024-04-07 19:00:00+00:00,0.2507,0.000393,28.08
2024-04-07 20:00:00+00:00,0.277,7.15e-05,21.11
2024-04-07 21:00:00+00:00,0.3313,3.356e-05,6.777
2024-04-07 22:00:00+00:00,0.3208,2.664e-05,-2.0
2024-04-07 23:00:00+00:00,0.408,6.2e-06,-2.0
2024-04-08 00:00:00+00:00,0.41,7.5e-06,-2.0
2024-04-08 01:00:00+00:00,0.4016,6.14e-06,-2.0
2024-04-08 02:00:00+00:00,0.399,1.08e-05,-2.0
2024-04-08 03:00:00+00:00,0.311,1.64e-05,-2.0
2024-04-08 04:00:00+00:00,0.3342,1.69e-05,-2.0
2024-04-08 05:00:00+00:00,0.3384,0.0012455,3.814
2024-04-08 06:00:00+00:00,0.3647,0.0674,8.875
2024-04-08 07:00:00+00:00,0.3281,0.2874,1.145
2024-04-08 08:00:00+00:00,0.2954,0.5103,-2.0
2024-04-08 09:00:00+00:00,0.3855,0.6016,-2.0
2024-04-08 10:00:00+00:00,0.3735,0.7354,-2.0
2024-04-08 11:00:00+00:00,0.3572,0.7183,-2.0
2024-04-08 12:00:00+00:00,0.3936,0.6514,-2.0
2024-04-08 13:00:00+00:00,0.406,0.6045,5.688
2024-04-08 14:00:00+00:00,0.47,0.567,0.3618
2024-04-08 15:00:00+00:00,0.511,0.564,0.2715
2024-04-08 16:00:00+00:00,0.545,0.3608,-2.0
2024-04-08 17:00:00+00:00,0.552,0.231,24.66
2024-04-08 18:00:00+00:00,0.596,0.04587,33.1
2024-04-08 19:00:00+00:00,0.614,0.0002356,28.53
2024-04-08 20:00:00+00:00,0.6455,5.38e-05,-2.0
2024-04-08 21:00:00+00:00,0.6436,3.92e-05,-2.0
2024-04-08 22:00:00+00:00,0.626,3.12e-05,-2.0
2024-04-08 23:00:00+00:00,0.5664,9.66e-06,0.9023
2024-04-09 00:00:00+00:00,0.513,7.57e-06,6.574
2024-04-09 01:00:00+00:00,0.4883,5.8e-06,18.39
2024-04-09 02:00:00+00:00,0.5884,8.46e-06,-1.486
2024-04-09 03:00:00+00:00,0.6045,8.1e-06,-2.0
2024-04-09 04:00:00+00:00,0.5674,1.5e-05,18.5
2024-04-09 05:00:00+00:00,0.54,0.00066,32.56
2024-04-09 06:00:00+00:00,0.5254,0.05145,12.07
2024-04-09 07:00:00+00:00,0.4375,0.267,-2.0
2024-04-09 08:00:00+00:00,0.3665,0.4993,-2.0
2024-04-09 09:00:00+00:00,0.316,0.6235,-2.0
2024-04-09 10:00:00+00:00,0.2585,0.7695,-2.0
2024-04-09 11:00:00+00:00,0.255,0.795,-2.0
2024-04-09 12:00:00+00:00,0.2323,0.801,-2.0
2024-04-09 13:00:00+00:00,0.2415,0.8037,-2.0
2024-04-09 14:00:00+00:00,0.2837,0.7217,-2.0
2024-04-09 15:00:00+00:00,0.2896,0.679,-2.0
2024-04-09 16:00:00+00:00,0.2888,0.5103,-2.0
2024-04-09 17:00:00+00:00,0.168,0.2861,36.94
2024-04-09 18:00:00+00:00,0.192,0.05673,67.6
2024-04-09 19:00:00+00:00,0.1987,0.000357,65.9
2024-04-09 20:00:00+00:00,0.1742,4.524e-05,51.28
2024-04-09 21:00:00+00:00,0.1646,3.64e-05,40.7
2024-04-09 22:00:00+00:00,0.16,2.41e-05,38.03
2024-04-09 23:00:00+00:00,0.1288,7.7e-06,50.44
2024-04-10 00:00:00+00:00,0.1133,2.74e-06,32.3
2024-04-10 01:00:00+00:00,0.0212,3.16e-06,40.56
2024-04-10 02:00:00+00:00,0.02142,4.53e-06,36.78
2024-04-10 03:00:00+00:00,0.01322,1.09e-05,22.47
2024-04-10 04:00:00+00:00,0.002922,1.574e-05,31.25
2024-04-10 05:00:00+00:00,0.0217,0.0005603,59.06
2024-04-10 06:00:00+00:00,0.01808,0.0316,68.7
2024-04-10 07:00:00+00:00,0.05338,0.1697,59.3
2024-04-10 08:00:00+00:00,0.03244,0.384,15.09
2024-04-10 09:00:00+00:00,0.01651,0.507,16.4
2024-04-10 10:00:00+00:00,0.02853,0.5293,18.0
2024-04-10 11:00:00+00:00,0.02303,0.5815,18.95
2024-04-10 12:00:00+00:00,0.0257,0.585,14.52
2024-04-10 13:00:00+00:00,0.1409,0.597,-2.0
2024-04-10 14:00:00+00:00,0.157,0.5225,13.04
2024-04-10 15:00:00+00:00,0.1263,0.4692,6.766
2024-04-10 16:00:00+00:00,0.1284,0.388,15.69
2024-04-10 17:00:00+00:00,0.1583,0.2123,53.9
2024-04-10 18:00:00+00:00,0.2028,0.04025,91.25
2024-04-10 19:00:00+00:00,0.2085,0.0001752,95.25
2024-04-10 20:00:00+00:00,0.2043,3.356e-05,73.3
2024-04-10 21:00:00+00:00,0.1866,1.717e-05,60.72
2024-04-10 22:00:00+00:00,0.149,0.0,69.06
2024-04-10 23:00:00+00:00,0.1443,0.0,55.12
2024-04-11 00:00:00+00:00,0.1017,0.0,48.2
2024-04-11 01:00:00+00:00,0.11414,0.0,51.66
2024-04-11 02:00:00+00:00,0.2274,0.0,29.11
2024-04-11 03:00:00+00:00,0.2296,3.9e-06,33.6
2024-04-11 04:00:00+00:00,0.318,9.8e-06,13.51
2024-04-11 05:00:00+00:00,0.43,0.000369,43.44
2024-04-11 06:00:00+00:00,0.4526,0.03586,17.81
